protocol_id,elem_id,pattern,segmentation,who,id
prot-1921--fk--11,i-85c3c2fae67cdce4,,metadata,,
prot-1921--fk--11,i-730ddc3c780083fa,,metadata,,
prot-1921--fk--11,i-5977d2c19786a3fa,,metadata,,
prot-1921--fk--11,i-5e7864065236a76b,,metadata,,
prot-1921--fk--11,i-be61a854b12f75a8,,note,,
prot-1921--fk--11,i-2d1daef6e7d3c003,,note,,
prot-1921--fk--11,i-3de6164d31eda7c4,,note,,
prot-1921--fk--11,i-ca9b81b146a26717,,note,,
prot-1921--fk--11,i-13bcbbd72e469de9,,metadata,,
prot-1921--fk--11,i-79392826fc3e8cfd,,note,,
prot-1921--fk--11,i-4cbe5523ad239b8e,,note,,
prot-1921--fk--11,i-f934104ef3be290c,,metadata,,
prot-1921--fk--11,i-d68f7b3ac0012d56,,metadata,,
prot-1921--fk--11,i-b4de1c1374a487a9,,metadata,,
prot-1921--fk--11,i-419903c67c66533c,,note,,
prot-1921--fk--11,i-2ee7f748265faa0a,,note,,
prot-1921--fk--11,i-109301cc012aa9e5,,metadata,,
prot-1921--fk--11,i-c35f37b993f1c095,,note,,
prot-1921--fk--11,i-521788301fb19025,,note,,
prot-1921--fk--11,i-c0d7bbffd1289396,560e61985149f31c,speech_start,,
prot-1921--fk--11,i-9e5cedc2a20ff041,,metadata,,
prot-1921--fk--11,i-83d5ae2500f8e590,,metadata,,
prot-1921--fk--11,i-fdf2dd680a997ad2,,metadata,,
prot-1921--fk--11,i-5472dc1cf1ea122c,560e61985149f31c,speech_start,,
prot-1921--fk--11,i-604680e7ec258c10,,metadata,,
prot-1921--fk--11,i-f661e563a3863044,,metadata,,
prot-1921--fk--11,i-d342c21a4e489525,,metadata,,
prot-1921--fk--11,i-b10e2bacb0aeaa19,,metadata,,
prot-1921--fk--11,i-e8c6dbdbda9eefe6,,metadata,,
prot-1921--fk--11,i-39d27ea32cead661,560e61985149f31c,speech_start,herman_kvarnzelius_1c79c5,
prot-1921--fk--11,i-2c9cc456266964b7,,metadata,,
prot-1921--fk--11,i-c5f7e0a253477aa8,560e61985149f31c,speech_start,,
prot-1921--fk--11,i-d3d3dbb5bacc31dc,560e61985149f31c,speech_start,anders_lindblad_9fee41,
prot-1921--fk--11,i-dbb6b7e660b30c63,,metadata,,
prot-1921--fk--11,i-73530deb37f78875,560e61985149f31c,speech_start,herman_kvarnzelius_1c79c5,
prot-1921--fk--11,i-c0645615929f1636,,metadata,,
prot-1921--fk--11,i-82096608dd950813,560e61985149f31c,speech_start,ollas_anders_ericsson_98ea80,
prot-1921--fk--11,i-e8afdeec550be356,,metadata,,
prot-1921--fk--11,i-cdea907b3e29b811,,metadata,,
prot-1921--fk--11,i-d8bf26cd5b34944b,,metadata,,
prot-1921--fk--11,i-01183ab7a04b0522,,metadata,,
prot-1921--fk--11,i-687b97d57693d2b9,560e61985149f31c,speech_start,,
prot-1921--fk--11,i-a4613204213ac410,,metadata,,
prot-1921--fk--11,i-f70dd46598577eb3,,note,,
prot-1921--fk--11,i-82dd0d0d9f4cfc75,,note,,
prot-1921--fk--11,i-6416e3369de5324b,,note,,
prot-1921--fk--11,i-252e3681c6866815,,note,,
prot-1921--fk--11,i-843caf53a2f4b499,,note,,
prot-1921--fk--11,i-1b10871faab47900,,note,,
prot-1921--fk--11,i-0f8cecf371690ac9,,note,,
prot-1921--fk--11,i-26f8109fcbd7022e,,note,,
prot-1921--fk--11,i-bf0005355e3b3478,,note,,
prot-1921--fk--11,i-bbfc8a15b592022b,,note,,
prot-1921--fk--11,i-ea97be748cef892e,,note,,
prot-1921--fk--11,i-a0bb5c4e8d62f234,,metadata,,
prot-1921--fk--11,i-f1b4189b962bcd71,,metadata,,
prot-1921--fk--11,i-053ea9dedc2acc83,,note,,
prot-1921--fk--11,i-7b738fe6d2255f80,,note,,
prot-1921--fk--11,i-096942b8f8b13805,,metadata,,
prot-1921--fk--11,i-904f04cb8d33f4d8,,metadata,,
prot-1921--fk--11,i-dd9bac553c36c879,,metadata,,
prot-1921--fk--11,i-82ea379c225d02f0,,note,,
prot-1921--fk--11,i-9d5f6df33a9339ca,,metadata,,
prot-1921--fk--11,i-e05d855487e74b4e,,metadata,,
prot-1921--fk--11,i-a89a027b7007d158,,metadata,,
prot-1921--fk--11,i-2e37b059702d9a55,,metadata,,
prot-1921--fk--11,i-159751cd09e9d0d3,,note,,
prot-1921--fk--11,i-a823f4533f163536,560e61985149f31c,speech_start,,
prot-1921--fk--11,i-95ac76662fbd5397,,metadata,,
prot-1921--fk--11,i-8830e49566aaa054,,metadata,,
prot-1921--fk--11,i-0ffed5ecb68f88f2,,metadata,,
prot-1921--fk--11,i-387021d897395d8c,,metadata,,
prot-1921--fk--11,i-e980b3b49e328ee9,,metadata,,
prot-1921--fk--11,i-64541685a27086f4,,metadata,,
prot-1921--fk--11,i-32cfcbe9c30d7ee0,,metadata,,
prot-1921--fk--11,i-19885977a41c478b,,note,,
prot-1921--fk--11,i-a6db41266c64ed29,,metadata,,
prot-1921--fk--11,i-b965083610151021,,metadata,,
prot-1921--fk--11,i-6e753126a5cf0f0d,,metadata,,
prot-1921--fk--11,i-75569fd845646c12,,metadata,,
prot-1921--fk--11,i-3d47c4b20576acb5,,metadata,,
prot-1921--fk--11,i-4eef1ed28067d14c,,metadata,,
prot-1921--fk--11,i-43a11f089786d7bf,,metadata,,
prot-1921--fk--11,i-ea33bd4cc9a5b6d7,,metadata,,
prot-1921--fk--11,i-b31f148808023404,,metadata,,
prot-1921--fk--11,i-f4cbdc051a8ee554,,metadata,,
prot-1921--fk--11,i-c75f874e70519cba,,metadata,,
prot-1921--fk--11,i-8c843f503b994b72,,metadata,,
prot-1921--fk--11,i-af0ea1ca78ca721a,560e61985149f31c,speech_start,,
prot-1921--fk--11,i-52d98bc1654ec3f7,,metadata,,
prot-1921--fk--11,i-9788781c34b1f124,,metadata,,
prot-1921--fk--11,i-03a3a77c22421e20,,metadata,,
prot-1921--fk--11,i-0c5712739dea84fe,,metadata,,
prot-1921--fk--11,i-82a92a91ff3aadd5,,metadata,,
prot-1921--fk--11,i-9a27dc0a58a3077f,,metadata,,
